Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
231,molecules1,EDL102-052315,174.130592,1,174.130592,1,precursor,16.83,1100,179,1
231,molecules1,EDL103-052315,174.130592,1,174.130592,1,precursor,16.96,348,97,1
231,molecules1,EDL104-052315,174.130592,1,174.130592,1,precursor,17.03,608,53,1
231,molecules1,EDL105-052315,174.130592,1,174.130592,1,precursor,17.1,1177,31,1
231,molecules1,EDL106-052315,174.130592,1,174.130592,1,precursor,17,743,87,1
231,molecules1,EDL107-052315,174.130592,1,174.130592,1,precursor,17.07,1533,1319,1
231,molecules1,EDL109-052315,174.130592,1,174.130592,1,precursor,16.95,237,81,1
231,molecules1,EDL110-052315,174.130592,1,174.130592,1,precursor,17.08,981,356,1
231,molecules1,EDL111-052315,174.130592,1,174.130592,1,precursor,17,472,202,1
231,molecules1,EDL112-052315,174.130592,1,174.130592,1,precursor,16.99,224,50,1
231,molecules1,EDL113-052315,174.130592,1,174.130592,1,precursor,17.02,1649,423,1
231,molecules1,EDL114-052315,174.130592,1,174.130592,1,precursor,16.98,1740,1333,1
231,molecules1,EDL115-052315,174.130592,1,174.130592,1,precursor,16.98,223,45,1
231,molecules1,EDL116-052315,174.130592,1,174.130592,1,precursor,17.03,479,173,1
231,molecules1,EDL117-052315,174.130592,1,174.130592,1,precursor,17.07,2856,927,1
231,molecules1,EDL118-052315,174.130592,1,174.130592,1,precursor,16.95,731,207,1
231,molecules1,EDL119-052315,174.130592,1,174.130592,1,precursor,16.97,704,583,1
231,molecules1,EDL120-052315,174.130592,1,174.130592,1,precursor,16.93,332,52,1
231,molecules1,EDL121-052315,174.130592,1,174.130592,1,precursor,16.9,1394,142,1
231,molecules1,EDL122-052315,174.130592,1,174.130592,1,precursor,16.99,300,125,1
231,molecules1,EDL123-052315,174.130592,1,174.130592,1,precursor,17.06,6053,1268,1
231,molecules1,EDL124-052315,174.130592,1,174.130592,1,precursor,17.16,1334,850,1
231,molecules1,EDL125-052315,174.130592,1,174.130592,1,precursor,16.96,843,1029,1
231,molecules1,EDL81-052315,174.130592,1,174.130592,1,precursor,16.99,1393,1160,1
231,molecules1,EDL82-052315,174.130592,1,174.130592,1,precursor,16.93,880,488,1
231,molecules1,EDL83-052315,174.130592,1,174.130592,1,precursor,17.1,1584,943,1
231,molecules1,EDL84-052315,174.130592,1,174.130592,1,precursor,17.04,2260,727,1
231,molecules1,EDL85-052315,174.130592,1,174.130592,1,precursor,17.13,3881,475,1
231,molecules1,EDL91-052315,174.130592,1,174.130592,1,precursor,17.15,2509,338,1
231,molecules1,EDL92-052315,174.130592,1,174.130592,1,precursor,16.99,571,71,1
231,molecules1,EDL93-052315,174.130592,1,174.130592,1,precursor,17.1,1208,91,1
231,molecules1,EDL94-052315,174.130592,1,174.130592,1,precursor,16.97,638,246,1
231,molecules1,EDL95-052315,174.130592,1,174.130592,1,precursor,16.96,692,281,1
231,molecules1,EDL96-052315,174.130592,1,174.130592,1,precursor,17.09,3689,275,1
231,molecules1,EDL97-052315,174.130592,1,174.130592,1,precursor,16.99,1155,210,1
231,molecules1,EDL98-052315,174.130592,1,174.130592,1,precursor,17.01,2542,698,1
231,molecules1,EDL99-052315,174.130592,1,174.130592,1,precursor,17,530,301,1
231,molecules1,ELL11-052315,174.130592,1,174.130592,1,precursor,17.02,708,91,1
231,molecules1,ELL12-052315,174.130592,1,174.130592,1,precursor,16.95,757,115,1
231,molecules1,ELL13-052315,174.130592,1,174.130592,1,precursor,17.14,2388,440,1
231,molecules1,ELL14-052315,174.130592,1,174.130592,1,precursor,17.04,713,349,1
231,molecules1,ELL15-052315,174.130592,1,174.130592,1,precursor,17.01,502,9,1
231,molecules1,ELL21-052315,174.130592,1,174.130592,1,precursor,16.92,651,482,1
231,molecules1,ELL22-052315,174.130592,1,174.130592,1,precursor,17.08,1024,625,1
231,molecules1,ELL23-052315,174.130592,1,174.130592,1,precursor,17.06,1688,375,1
231,molecules1,ELL24-052315,174.130592,1,174.130592,1,precursor,16.97,839,295,1
231,molecules1,ELL25-052315,174.130592,1,174.130592,1,precursor,16.96,586,31,1
231,molecules1,ELL26-052315,174.130592,1,174.130592,1,precursor,17.14,1518,226,1
231,molecules1,ELL27-052315,174.130592,1,174.130592,1,precursor,17.04,734,117,1
231,molecules1,ELL28-052315,174.130592,1,174.130592,1,precursor,16.93,456,175,1
231,molecules1,ELL29-052315,174.130592,1,174.130592,1,precursor,17.03,1239,274,1
231,molecules1,ELL30-052315,174.130592,1,174.130592,1,precursor,17.02,595,118,1
231,molecules1,ELL31-052315,174.130592,1,174.130592,1,precursor,17.15,3010,882,1
231,molecules1,ELL32-052315,174.130592,1,174.130592,1,precursor,17,623,180,1
231,molecules1,ELL33-052315,174.130592,1,174.130592,1,precursor,16.99,1941,288,1
231,molecules1,ELL34-052315,174.130592,1,174.130592,1,precursor,17.01,737,201,1
231,molecules1,ELL35-052315,174.130592,1,174.130592,1,precursor,17.02,738,133,1
231,molecules1,ELL36-052315,174.130592,1,174.130592,1,precursor,17.06,659,135,1
231,molecules1,ELL37-052315,174.130592,1,174.130592,1,precursor,16.97,564,298,1
231,molecules1,ELL38-052315,174.130592,1,174.130592,1,precursor,17,689,173,1
231,molecules1,ELL39-052315,174.130592,1,174.130592,1,precursor,17.01,1545,476,1
231,molecules1,ELL40-052315,174.130592,1,174.130592,1,precursor,16.98,564,177,1
231,molecules1,ELL41-052315,174.130592,1,174.130592,1,precursor,17.02,540,123,1
231,molecules1,ELL42-052315,174.130592,1,174.130592,1,precursor,16.99,2969,930,1
231,molecules1,ELL43-052315,174.130592,1,174.130592,1,precursor,17.01,881,286,1
231,molecules1,ELL44-052315,174.130592,1,174.130592,1,precursor,17.01,2315,280,1
231,molecules1,ELL45-052315,174.130592,1,174.130592,1,precursor,16.95,1295,175,1
231,molecules1,ELL46-052315,174.130592,1,174.130592,1,precursor,16.95,1197,498,1
231,molecules1,ELL47-052315,174.130592,1,174.130592,1,precursor,17.08,1161,821,1
231,molecules1,ELL48-052315,174.130592,1,174.130592,1,precursor,16.98,643,664,1
231,molecules1,ELL49-052315,174.130592,1,174.130592,1,precursor,16.99,1005,409,1
231,molecules1,ELL50-052315,174.130592,1,174.130592,1,precursor,16.95,619,238,1
231,molecules1,ELL51-052315,174.130592,1,174.130592,1,precursor,17.02,490,106,1
231,molecules1,ELL52-052315,174.130592,1,174.130592,1,precursor,16.89,1034,251,1
231,molecules1,ELL53-052315,174.130592,1,174.130592,1,precursor,16.97,606,133,1
231,molecules1,ELL54-052315,174.130592,1,174.130592,1,precursor,16.9,902,125,1
231,molecules1,ELL55-052315,174.130592,1,174.130592,1,precursor,16.97,768,373,1
231,molecules1,HCHu01-052315,174.130592,1,174.130592,1,precursor,17.02,358,310,1
231,molecules1,HCHu02-052315,174.130592,1,174.130592,1,precursor,17.15,2878,2280,1
231,molecules1,HCHu03-052315,174.130592,1,174.130592,1,precursor,16.94,1232,78,1
231,molecules1,HCHu04-052315,174.130592,1,174.130592,1,precursor,17.03,855,428,1
231,molecules1,HCHu05-052315,174.130592,1,174.130592,1,precursor,16.89,1597,131,1
231,molecules1,HCHu06-052315,174.130592,1,174.130592,1,precursor,17.02,1254,284,1
231,molecules1,HCHu07-052315,174.130592,1,174.130592,1,precursor,16.96,2029,300,1
231,molecules1,HCHu08-052315,174.130592,1,174.130592,1,precursor,16.94,274,20,1
231,molecules1,HCW01-052315,174.130592,1,174.130592,1,precursor,17.16,1118529,108032,1
231,molecules1,HCW02-052315,174.130592,1,174.130592,1,precursor,17.08,260060,30933,1
231,molecules1,HCW03-052315,174.130592,1,174.130592,1,precursor,17.19,866680,75884,1
231,molecules1,HCW04-052315,174.130592,1,174.130592,1,precursor,17.14,63573,9422,1
231,molecules1,HCW05-052315,174.130592,1,174.130592,1,precursor,17.1,93260,10887,1
231,molecules1,HCW06-052315,174.130592,1,174.130592,1,precursor,17.13,143121,17295,1
231,molecules1,HCW07-052315,174.130592,1,174.130592,1,precursor,17.09,235250,30114,1
231,molecules1,HCW08-052315,174.130592,1,174.130592,1,precursor,17.16,1071669,69013,1
231,molecules1,HCW09-052315,174.130592,1,174.130592,1,precursor,17.17,506042,65189,1
231,molecules1,HCW10-052315,174.130592,1,174.130592,1,precursor,17.07,1082142,111003,1
231,molecules1,HCW14-052315,174.130592,1,174.130592,1,precursor,16.99,390,210,1
231,molecules1,HCW15-052315,174.130592,1,174.130592,1,precursor,16.75,1580,297,1
231,molecules1,HCW16-052315,174.130592,1,174.130592,1,precursor,16.97,491,59,1
231,molecules1,HCW17-052315,174.130592,1,174.130592,1,precursor,17.11,1415,154,1
231,molecules1,HCW18-052315,174.130592,1,174.130592,1,precursor,16.98,618,109,1
231,molecules1,HCW19-052315,174.130592,1,174.130592,1,precursor,17,457,172,1
231,molecules1,HCW47-052315,174.130592,1,174.130592,1,precursor,17.32,1178,183,1
231,molecules1,HCW48-052315,174.130592,1,174.130592,1,precursor,17.16,1820,314,1
231,molecules1,HCW49-052315,174.130592,1,174.130592,1,precursor,17.07,1418,318,1
231,molecules1,HCW50-052315,174.130592,1,174.130592,1,precursor,16.98,1392,84,1
231,molecules1,HCW51-052315,174.130592,1,174.130592,1,precursor,16.95,398,310,1
231,molecules1,HCW52-052315,174.130592,1,174.130592,1,precursor,16.97,743,188,1
231,molecules1,HCW53-052315,174.130592,1,174.130592,1,precursor,17.13,1954,1169,1
231,molecules1,HCW54-052315,174.130592,1,174.130592,1,precursor,17,1559,307,1
231,molecules1,HCW55-052315,174.130592,1,174.130592,1,precursor,17.13,1295,98,1
231,molecules1,HCW56-052315,174.130592,1,174.130592,1,precursor,16.94,575,367,1
231,molecules1,HCW57-052315,174.130592,1,174.130592,1,precursor,16.94,573,159,1
231,molecules1,HCW58-052315,174.130592,1,174.130592,1,precursor,16.91,369,167,1
231,molecules1,HCW59-052315,174.130592,1,174.130592,1,precursor,16.94,540,148,1
231,molecules1,HCW60-052315,174.130592,1,174.130592,1,precursor,16.99,502,337,1
231,molecules1,EDL126-022315,174.130592,1,174.130592,1,precursor,17.05,22499,4710,1
231,molecules1,EDL127-022315,174.130592,1,174.130592,1,precursor,16.97,6777,375,1
231,molecules1,EDL128-022315,174.130592,1,174.130592,1,precursor,17.09,3632,1446,1
231,molecules1,EDL129-022315,174.130592,1,174.130592,1,precursor,17,4542,662,1
231,molecules1,EDL130-022315,174.130592,1,174.130592,1,precursor,17.03,45377,16508,1
231,molecules1,EDL131-022315,174.130592,1,174.130592,1,precursor,17.11,21011,3813,1
231,molecules1,EDL132-022315,174.130592,1,174.130592,1,precursor,17.04,1856,1321,1
231,molecules1,EDL133,174.130592,1,174.130592,1,precursor,17.07,2770,876,1
231,molecules1,EDL134-022315,174.130592,1,174.130592,1,precursor,16.97,19049,1756,1
231,molecules1,EDL135-022315,174.130592,1,174.130592,1,precursor,16.91,26124,4605,1
231,molecules1,EDL136-022315,174.130592,1,174.130592,1,precursor,17.05,8083,986,1
231,molecules1,EDL137-022315,174.130592,1,174.130592,1,precursor,16.98,7493,1231,1
231,molecules1,EDL138-022315,174.130592,1,174.130592,1,precursor,17.01,6473,1968,1
231,molecules1,EDL139-022315,174.130592,1,174.130592,1,precursor,17.06,16375,1361,1
231,molecules1,EDL140-022315,174.130592,1,174.130592,1,precursor,16.97,10347,2070,1
231,molecules1,EDL71-022315,174.130592,1,174.130592,1,precursor,17.06,3376,537,1
231,molecules1,EDL72-022315,174.130592,1,174.130592,1,precursor,17.05,3398,1121,1
231,molecules1,EDL73-022315,174.130592,1,174.130592,1,precursor,16.98,10544,1636,1
231,molecules1,EDL74-022315,174.130592,1,174.130592,1,precursor,17.02,11564,4126,1
231,molecules1,EDL75-022315,174.130592,1,174.130592,1,precursor,17.08,14995,1118,1
231,molecules1,EDL76-022315,174.130592,1,174.130592,1,precursor,16.98,3978,1139,1
231,molecules1,EDL77-022315,174.130592,1,174.130592,1,precursor,17.03,1846,2457,1
231,molecules1,EDL78-022315,174.130592,1,174.130592,1,precursor,16.96,28897,3357,1
231,molecules1,EDL79-022315,174.130592,1,174.130592,1,precursor,17.06,88898,5704,1
231,molecules1,EDL80-022315,174.130592,1,174.130592,1,precursor,17.05,23471,744,1
231,molecules1,EDL86-022315,174.130592,1,174.130592,1,precursor,17.05,19670,7205,1
231,molecules1,EDL87,174.130592,1,174.130592,1,precursor,17.08,10347,1085,1
231,molecules1,EDL88-022315,174.130592,1,174.130592,1,precursor,17.07,14720,1816,1
231,molecules1,EDL89-022315,174.130592,1,174.130592,1,precursor,17.05,9251,2466,1
231,molecules1,EDL90-022315,174.130592,1,174.130592,1,precursor,17,123615,14077,1
231,molecules1,ELL01-022315,174.130592,1,174.130592,1,precursor,16.98,7071,812,1
231,molecules1,ELL02-022315,174.130592,1,174.130592,1,precursor,16.93,22294,3605,1
231,molecules1,ELL03-022315,174.130592,1,174.130592,1,precursor,16.99,8869,541,1
231,molecules1,ELL04-022315,174.130592,1,174.130592,1,precursor,17.09,93565,5445,1
231,molecules1,ELL05-022315,174.130592,1,174.130592,1,precursor,17.05,41847,3930,1
231,molecules1,ELL06-022315,174.130592,1,174.130592,1,precursor,16.95,31857,4638,1
231,molecules1,ELL07-022315,174.130592,1,174.130592,1,precursor,17.07,2394,518,1
231,molecules1,ELL08-022315,174.130592,1,174.130592,1,precursor,17.05,5705,2156,1
231,molecules1,ELL09-022315,174.130592,1,174.130592,1,precursor,17,12121,2069,1
231,molecules1,ELL10-022315,174.130592,1,174.130592,1,precursor,16.97,28031,2561,1
231,molecules1,ELL16-022315,174.130592,1,174.130592,1,precursor,17.05,4652,1099,1
231,molecules1,ELL17-022315,174.130592,1,174.130592,1,precursor,17.02,8674,2305,1
231,molecules1,ELL18-022315,174.130592,1,174.130592,1,precursor,17.01,31322,6890,1
231,molecules1,ELL19-022315,174.130592,1,174.130592,1,precursor,16.91,55728,4902,1
231,molecules1,ELL20-022315,174.130592,1,174.130592,1,precursor,17.05,12952,1854,1
231,molecules1,ELL56-022315,174.130592,1,174.130592,1,precursor,17.04,1910,420,1
231,molecules1,ELL57-022315,174.130592,1,174.130592,1,precursor,17.03,56634,5288,1
231,molecules1,ELL58-022315,174.130592,1,174.130592,1,precursor,17.03,43365,2656,1
231,molecules1,ELL59-022315,174.130592,1,174.130592,1,precursor,16.78,6204,3912,1
231,molecules1,ELL60-022315,174.130592,1,174.130592,1,precursor,17.02,3438,343,1
231,molecules1,ELL61-022315,174.130592,1,174.130592,1,precursor,17.08,4197,1623,1
231,molecules1,ELL62-022315,174.130592,1,174.130592,1,precursor,16.97,18918,4169,1
231,molecules1,ELL63-022315,174.130592,1,174.130592,1,precursor,17.05,2579,397,1
231,molecules1,ELL64-022315,174.130592,1,174.130592,1,precursor,16.97,3932,206,1
231,molecules1,ELL65-022315,174.130592,1,174.130592,1,precursor,17.04,7320,2479,1
231,molecules1,ELL66-022315,174.130592,1,174.130592,1,precursor,17,6001,783,1
231,molecules1,ELL67-022315,174.130592,1,174.130592,1,precursor,17.01,8046,2145,1
231,molecules1,ELL68-022315,174.130592,1,174.130592,1,precursor,17.03,17578,1809,1
231,molecules1,ELL69-022315,174.130592,1,174.130592,1,precursor,17.06,10132,901,1
231,molecules1,ELL70-022315,174.130592,1,174.130592,1,precursor,17,6415,735,1
231,molecules1,HCN01-022315,174.130592,1,174.130592,1,precursor,17.1,1567,2047,1
231,molecules1,HCN02-022315,174.130592,1,174.130592,1,precursor,17.05,26378,2050,1
231,molecules1,HCN03-022315,174.130592,1,174.130592,1,precursor,17.06,3645,901,1
231,molecules1,HCN04-022315,174.130592,1,174.130592,1,precursor,16.98,4428,1268,1
231,molecules1,HCN05-022315,174.130592,1,174.130592,1,precursor,16.98,8634,836,1
231,molecules1,HCN06-022315,174.130592,1,174.130592,1,precursor,17.04,7174,998,1
231,molecules1,HCN07-022315,174.130592,1,174.130592,1,precursor,17.01,4648,1283,1
231,molecules1,HCN08-022315,174.130592,1,174.130592,1,precursor,17,2352,936,1
231,molecules1,HCN09-022315,174.130592,1,174.130592,1,precursor,16.99,1640,1131,1
231,molecules1,HCN10-022315,174.130592,1,174.130592,1,precursor,17.03,4088,827,1
231,molecules1,HCN11-022315,174.130592,1,174.130592,1,precursor,17.04,6221,2643,1
231,molecules1,HCN12-022315,174.130592,1,174.130592,1,precursor,16.94,8190,532,1
231,molecules1,HCN13-022315,174.130592,1,174.130592,1,precursor,16.93,756,454,1
231,molecules1,HCN14-022315,174.130592,1,174.130592,1,precursor,17.04,5991,2227,1
231,molecules1,HCN15-022315,174.130592,1,174.130592,1,precursor,17.06,2521,2177,1
231,molecules1,HCN16-022315,174.130592,1,174.130592,1,precursor,17.05,3964,535,1
231,molecules1,HCN17-022315,174.130592,1,174.130592,1,precursor,17.07,1138,405,1
231,molecules1,HCN18,174.130592,1,174.130592,1,precursor,17.12,13152,784,1
231,molecules1,HCN19-022315,174.130592,1,174.130592,1,precursor,16.98,4481,1959,1
231,molecules1,HCN20,174.130592,1,174.130592,1,precursor,17.07,3408,1348,1
231,molecules1,HCN21-022315,174.130592,1,174.130592,1,precursor,16.99,6662,681,1
231,molecules1,HCN22-022315,174.130592,1,174.130592,1,precursor,17.09,2774,2119,1
231,molecules1,HCN23-022315,174.130592,1,174.130592,1,precursor,17.02,2181,6569,1
231,molecules1,HCN24-022315,174.130592,1,174.130592,1,precursor,16.98,6775,1574,1
231,molecules1,HCN25-022315,174.130592,1,174.130592,1,precursor,16.96,15291,1329,1
231,molecules1,HCN28-022315,174.130592,1,174.130592,1,precursor,17.04,2028,882,1
231,molecules1,HCN29-022315,174.130592,1,174.130592,1,precursor,17,6759,1972,1
231,molecules1,HCN30-022315,174.130592,1,174.130592,1,precursor,17.06,5838,816,1
231,molecules1,HCW11-022315,174.130592,1,174.130592,1,precursor,17.06,1105226,151497,1
231,molecules1,HCW12-022315,174.130592,1,174.130592,1,precursor,17.08,342335,22260,1
231,molecules1,HCW13-022315,174.130592,1,174.130592,1,precursor,16.98,11241,1054,1
231,molecules1,HCW20-022315,174.130592,1,174.130592,1,precursor,16.96,386660,51420,1
231,molecules1,HCW21-022315,174.130592,1,174.130592,1,precursor,16.98,536940,62608,1
231,molecules1,HCW22-022315,174.130592,1,174.130592,1,precursor,16.94,798400,95506,1
231,molecules1,HCW23-022315,174.130592,1,174.130592,1,precursor,17.02,538966,46967,1
231,molecules1,HCW24-022315,174.130592,1,174.130592,1,precursor,17.01,412770,55659,1
231,molecules1,HCW25-022315,174.130592,1,174.130592,1,precursor,16.76,75988,5578,1
231,molecules1,HCW26-022315,174.130592,1,174.130592,1,precursor,17.03,32600,4169,1
231,molecules1,HCW27-022315,174.130592,1,174.130592,1,precursor,16.98,259238,23036,1
231,molecules1,HCW28-022315,174.130592,1,174.130592,1,precursor,17.04,35023,4694,1
231,molecules1,HCW29-022315,174.130592,1,174.130592,1,precursor,17.01,106653,17980,1
231,molecules1,HCW30-022315g,174.130592,1,174.130592,1,precursor,17.02,1622,550,1
231,molecules1,HCW31,174.130592,1,174.130592,1,precursor,17.06,20574,4085,1
231,molecules1,HCW32-022315,174.130592,1,174.130592,1,precursor,17.03,89722,5608,1
231,molecules1,HCW33-022315,174.130592,1,174.130592,1,precursor,17,67585,7613,1
231,molecules1,HCW34-022315,174.130592,1,174.130592,1,precursor,17.08,14379,2518,1
231,molecules1,HCW35-022315,174.130592,1,174.130592,1,precursor,16.9,11389,1541,1
231,molecules1,HCW36-022315,174.130592,1,174.130592,1,precursor,17.01,183714,13765,1
231,molecules1,HCW37-022315,174.130592,1,174.130592,1,precursor,17.06,12948,3238,1
231,molecules1,HCW38-022315,174.130592,1,174.130592,1,precursor,17.03,213229,20238,1
231,molecules1,HCW39-022315,174.130592,1,174.130592,1,precursor,17.04,12567,3732,1
231,molecules1,HCW40-022315,174.130592,1,174.130592,1,precursor,17.01,718390,98467,1
231,molecules1,HCW41-022315,174.130592,1,174.130592,1,precursor,16.96,304519,40732,1
231,molecules1,HCW42-022315,174.130592,1,174.130592,1,precursor,17.07,69951,5513,1
231,molecules1,HCW43,174.130592,1,174.130592,1,precursor,17.09,293164,44168,1
231,molecules1,HCW44-022315,174.130592,1,174.130592,1,precursor,17.03,2240,1444,1
231,molecules1,HCW45-022315,174.130592,1,174.130592,1,precursor,17.06,26487,1847,1
231,molecules1,HCW46-022315,174.130592,1,174.130592,1,precursor,17,7219,642,1
1657,molecules1,EDL108-052315,470.351806,1,470.351806,1,precursor,19.53,4534,3398,1
1657,molecules1,EDL100-052315,470.351806,1,470.351806,1,precursor,19.45,27842,4672,1
1657,molecules1,EDL101-052315,470.351806,1,470.351806,1,precursor,19.41,1129,2058,1
1657,molecules1,EDL102-052315,470.351806,1,470.351806,1,precursor,19.5,10284,4017,1
1657,molecules1,EDL103-052315,470.351806,1,470.351806,1,precursor,19.45,2323,904,1
1657,molecules1,EDL104-052315,470.351806,1,470.351806,1,precursor,19.53,5204,940,1
1657,molecules1,EDL105-052315,470.351806,1,470.351806,1,precursor,19.51,921,1778,1
1657,molecules1,EDL106-052315,470.351806,1,470.351806,1,precursor,19.51,10194,2155,1
1657,molecules1,EDL107-052315,470.351806,1,470.351806,1,precursor,19.53,8308,6523,1
1657,molecules1,EDL109-052315,470.351806,1,470.351806,1,precursor,19.42,1638,1297,1
